path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
3998,14073.749678037544,0.4073749678037544,0.4073749678037544,0.17609915862219913,-0.13991942652041148,1.9159697548956929,3.740425517130051,2.9114968373910997
3999,12361.951475580476,0.2361951475580475,0.2361951475580475,0.16016567538503368,-0.1348360545601592,1.280076599096975,1.9390858901806662,1.7517209942735705
4000,12187.288531211481,0.2187288531211482,0.2187288531211482,0.17058051220542342,-0.17652709087464966,1.1276784524436316,1.9658529562628355,1.239066774608922
4001,10642.047328164499,0.0642047328164499,0.0642047328164499,0.14300972600496462,-0.16872527276277968,0.3665214997441324,0.5245427954547232,0.38052825024451986
4002,15346.408066614407,0.5346408066614408,0.5346408066614408,0.2378333949597659,-0.10220564010229094,1.8342042920577595,4.364065122290141,5.231030363161502
4003,13874.924072656891,0.3874924072656891,0.3874924072656891,0.1469294380147257,-0.09271680123647728,2.16744429891033,4.425409618170025,4.179311646843562
4004,13727.172599097332,0.37271725990973326,0.37271725990973326,0.15355652566857922,-0.09070352499404694,2.010567322657087,3.9459264477872527,4.10918164353806
4005,12334.546069838432,0.23345460698384324,0.23345460698384324,0.1559196151475263,-0.09990637454226128,1.2957296205435718,2.228235439277909,2.336733847599383
4006,14141.49965448604,0.41414996544860405,0.41414996544860405,0.15423794963331253,-0.10249620353342731,2.195133380886892,4.6212552278522265,4.040637127730652
4007,7627.086837695255,-0.2372913162304745,-0.2372913162304745,0.16969177994025872,-0.28161905615070876,-1.6282358983179044,-2.1350323056692115,-0.8425968024816041
4008,13002.931211704854,0.30029312117048534,0.30029312117048534,0.15545414727352191,-0.10020668431449874,1.6390465593530472,2.8984699746317784,2.9967374254996324
4009,9246.041333360201,-0.0753958666639799,-0.0753958666639799,0.17314314985841595,-0.16074198137916199,-0.48115881669507365,-0.779635307529687,-0.4690490064704027
4010,11552.533673618009,0.15525336736180084,0.15525336736180084,0.1905347523323248,-0.1028029223969198,0.7459723066583318,1.3198417554874826,1.510203832167057
4011,9867.656192393872,-0.013234380760612785,-0.013234380760612896,0.18842089445770982,-0.18951035431224586,-0.08205446967860357,-0.2482182638833441,-0.06983460512562459
4012,9920.283148536779,-0.007971685146322072,-0.007971685146322183,0.15699165021903455,-0.13911545316426632,-0.10028368189433963,-0.2964435060577536,-0.05730265736121555
4013,9558.792191939685,-0.044120780806031545,-0.044120780806031545,0.20514029078690596,-0.18008831800823433,-0.21613384866515015,-0.49362444737520067,-0.2449952406352875
4014,6753.120413411867,-0.3246879586588133,-0.3246879586588133,0.16823793354243957,-0.3492287785017833,-2.366479272845328,-3.0482149376458607,-0.9297285293948228
4015,12003.839507096909,0.20038395070969095,0.20038395070969095,0.15808741436777926,-0.1533631168979168,1.1080488510552182,1.9010621222981363,1.30659805801334
4016,9766.551509535577,-0.023344849046442295,-0.023344849046442406,0.15280151324068603,-0.1591524513241374,-0.20920795232714826,-0.4479155739351731,-0.14668230902015567
4017,14640.673504393772,0.4640673504393771,0.4640673504393771,0.17290846244196126,-0.10093318111555039,2.176537867468495,4.629971528270204,4.597768001665411
4018,10117.264714310964,0.011726471431096508,0.011726471431096508,0.14822838272972763,-0.19267170081332635,0.01779423819199095,-0.08627205021663364,0.060862448307641835
4019,10017.572478738397,0.0017572478738396846,0.0017572478738396846,0.16555736599844922,-0.15443366319520963,-0.027506616190736903,-0.173219977974968,0.011378658237345967
4020,9496.86817268561,-0.05031318273143892,-0.05031318273143892,0.14290036398834788,-0.11210754433048824,-0.4299288765997673,-0.7847577822570662,-0.4487939061720754
4021,8619.870840784488,-0.13801291592155118,-0.13801291592155118,0.18491278888316753,-0.19593108759745456,-0.8183130109503103,-1.2421793030599382,-0.7043951912577664
4022,9101.760994597082,-0.08982390054029188,-0.08982390054029188,0.18732041929019033,-0.20111139682250775,-0.5154937231004795,-0.8902135282692568,-0.44663754496005303
4023,10204.967390246531,0.0204967390246531,0.0204967390246531,0.1789556861981902,-0.17172498141920622,0.09115091108101202,0.004272657347585566,0.119357934152967
4024,10542.580784482476,0.05425807844824759,0.05425807844824759,0.1592995719053281,-0.09672880139145823,0.2857253896349646,0.3430371193787062,0.5609299160925912
4025,13171.911168215516,0.31719111682155154,0.31719111682155154,0.13768434168183846,-0.07970961750989208,1.925370437272135,3.785584976389551,3.9793330683362975
4026,13570.575082949457,0.35705750829494565,0.35705750829494565,0.2328954488299313,-0.07620898779054097,1.3391127565203083,2.9186644377042392,4.685241447850111
4027,9955.293707334498,-0.0044706292665501746,-0.0044706292665501746,0.15765337554011583,-0.23191974676323718,-0.07648469621023951,-0.2437903618247304,-0.01927662188728656
4028,12687.412965422878,0.26874129654228773,0.26874129654228773,0.1477375570485788,-0.06878964894601655,1.5499318968978164,3.1665044518439927,3.906711266300915
4029,15098.877505818384,0.5098877505818384,0.5098877505818384,0.241399012781766,-0.08602464753558486,1.7433371932616697,3.7764672016828276,5.9272285930717565
4030,8753.780810481641,-0.12462191895183583,-0.12462191895183583,0.17191925640871272,-0.20983408142710605,-0.8040443259622359,-1.1845958628008615,-0.5939069483101488
4031,12777.779687823622,0.2777779687823623,0.2777779687823623,0.17713196744442442,-0.07493954771963017,1.3583639429250203,2.656493144172703,3.7066939584637932
4032,9805.0125993767,-0.01949874006232999,-0.01949874006232999,0.1950097495123406,-0.1189315083188545,-0.10770265262699784,-0.3508908411516707,-0.1639493212349919
4033,14044.929080912689,0.4044929080912689,0.4044929080912689,0.15260816378867567,-0.08921592526002314,2.172197953016808,4.499393479138305,4.533864407193662
4034,11248.184313892227,0.12481843138922266,0.12481843138922266,0.16240711053356885,-0.08417921739561639,0.6820889916914363,1.0951604252406264,1.4827701569452052
4035,11108.035434365474,0.11080354343654752,0.11080354343654752,0.16581929832467807,-0.14519422157215572,0.5961705559109958,0.8385983814267342,0.7631401734640149
4036,13924.69052236458,0.392469052236458,0.392469052236458,0.1469264217502056,-0.0810246561418129,2.191910556362834,4.271133419908897,4.843822497062394
4037,8493.44645695054,-0.15065535430494603,-0.15065535430494603,0.17831944745759168,-0.1926594739046187,-0.9378416985244632,-1.3196695262195928,-0.7819773990431015
4038,11095.28801904823,0.10952880190482306,0.10952880190482306,0.1629061979126273,-0.10587359593547015,0.5966869267293128,0.8841966306069606,1.034524245040102
