path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
0,14723.498098188567,0.47234980981885677,0.47234980981885677,0.3012460288847182,-0.1590855835953184,1.3686604883106415,2.7057644162422125,2.9691553385529845
1,10360.993665261194,0.036099366526119336,0.036099366526119336,0.283479720252751,-0.21393525102998887,0.19576119981937812,0.09821438443489348,0.16873968339635165
2,14229.003497200923,0.4229003497200923,0.4229003497200923,0.28870716807885594,-0.17329356281126979,1.2972431827103275,2.4283267218376015,2.440369641315897
3,13391.600447181547,0.33916004471815464,0.33916004471815464,0.279583697729062,-0.16322149619075976,1.1124304618314107,2.1050000723236435,2.0779128523719232
4,7164.327567631204,-0.28356724323687954,-0.28356724323687954,0.2452125812832561,-0.4370039007670914,-1.3185471639603457,-2.0766715657348436,-0.648889501304501
5,9740.726411870672,-0.025927358812932844,-0.025927358812932844,0.28570970464010503,-0.36790942723296977,-0.019773378520095624,-0.27918383530767366,-0.07047212409839927
6,8907.0434519836,-0.10929565480164005,-0.10929565480164005,0.288137908280293,-0.3716918425946207,-0.32773593635649173,-0.7746415713034414,-0.29404910809635787
7,15189.776885997995,0.5189776885997994,0.5189776885997994,0.27060340054172244,-0.20795463973191605,1.6068383339708785,3.3799690080980804,2.4956292837170526
8,7222.45016788588,-0.277754983211412,-0.277754983211412,0.30366666351663985,-0.4004081597820649,-0.9852216665232149,-1.6409331979510873,-0.6936796277143531
9,10544.325267619239,0.054432526761923894,0.054432526761923894,0.28372874916270413,-0.23685641531615043,0.2575526678659777,0.21123616998383177,0.22981233879297136
10,7989.245113507177,-0.20107548864928226,-0.20107548864928226,0.28660640934770804,-0.44846110461278477,-0.7100164464519854,-1.3393679619137795,-0.44836773263290486
11,14102.519234533907,0.4102519234533908,0.4102519234533908,0.29433167725756026,-0.1888689629647453,1.2471083072670874,2.40985025755563,2.1721510883181443
12,17979.586697534607,0.7979586697534606,0.7979586697534606,0.29478183482451,-0.1614413958398462,2.0707945665766845,5.031830361803287,4.942714138479421
13,6686.887678079347,-0.33131123219206526,-0.33131123219206526,0.30219152298968405,-0.35220959543729924,-1.2459111519895925,-1.860640922123847,-0.9406649804095008
14,11752.169141467943,0.1752169141467943,0.1752169141467943,0.2848800333497282,-0.14301262505989953,0.63893247106982,0.9064025051449814,1.2251849378571038
15,9074.030057123719,-0.09259699428762813,-0.09259699428762813,0.2971702118746458,-0.25934347457980444,-0.24642974855353939,-0.6662041599986339,-0.3570438563671454
16,13488.113471521776,0.34881134715217765,0.34881134715217765,0.2902354203831151,-0.23239453280640004,1.1070134131197458,2.04123852294311,1.500944720772586
17,12238.515962130094,0.22385159621300943,0.22385159621300943,0.2876533756560818,-0.1736838144124619,0.7759909856401542,1.3064165988925494,1.2888454630631834
18,11305.18635618707,0.13051863561870714,0.13051863561870714,0.2930150058653548,-0.22536774504953228,0.4964725402141513,0.6436080902317682,0.579136271652455
19,9445.777159013065,-0.05542228409869354,-0.05542228409869343,0.277630411047735,-0.23633436114124542,-0.1392250429552364,-0.4749718001122529,-0.23450793964560346
20,4706.610383239358,-0.5293389616760642,-0.5293389616760642,0.2659351888457047,-0.5656490973633855,-2.7718960660302803,-3.201207101556953,-0.9358080197483372
21,12200.242602443894,0.22002426024438937,0.22002426024438937,0.2755338244675277,-0.1482141003406749,0.7870131914755933,1.224559723495052,1.484502889662026
22,16693.20864065972,0.6693208640659718,0.669320864065972,0.29511536316725634,-0.20665240423987286,1.8169441770422572,4.077553475480844,3.2388728625148455
23,13366.12966839423,0.3366129668394229,0.3366129668394229,0.29361122899105163,-0.24210971030593673,1.0670300936519137,1.833207059190266,1.390332367975118
24,13707.211033287469,0.37072110332874697,0.37072110332874697,0.3030745962543503,-0.22350575467688766,1.126067243525768,2.043754730800464,1.658664690153871
25,11593.680611616739,0.1593680611616739,0.1593680611616739,0.28369339716199804,-0.2504367235005792,0.592452176279179,0.8230026102637146,0.6363605901484545
26,9242.731085978663,-0.07572689140213373,-0.07572689140213373,0.27175930739549575,-0.22057811959301,-0.22812390409281755,-0.6227162917414971,-0.34331098452492875
27,8174.237835162122,-0.18257621648378786,-0.18257621648378786,0.30079830269033214,-0.42218585754201265,-0.586745243805064,-1.1442331116505204,-0.4324546007930152
28,12711.018616380663,0.27110186163806627,0.27110186163806627,0.2793126901177358,-0.37647085055676455,0.9265178090951496,1.6247335958060223,0.7201138182069938
29,7752.799185157081,-0.2247200814842919,-0.2247200814842919,0.28669211908074077,-0.35244485197386943,-0.8146531824108775,-1.4955957400707505,-0.637603529249316
30,11480.452105546248,0.14804521055462483,0.14804521055462483,0.294422074550251,-0.2427961516708859,0.5476343963447949,0.7659658210218935,0.6097510588030345
31,13888.3569039162,0.3888356903916199,0.3888356903916199,0.2893742790621621,-0.15320323221538343,1.2105513891225381,2.342129626656278,2.5380384262713758
32,12395.213914591634,0.2395213914591634,0.2395213914591634,0.28735024334465575,-0.2246683525561953,0.8212733254894027,1.311028515401916,1.0661109530291009
33,13581.981651301321,0.35819816513013203,0.35819816513013203,0.2740956579858441,-0.12318873754836615,1.1810632234503777,2.209820903552677,2.9077184510434395
34,7678.914389841261,-0.23210856101587385,-0.23210856101587385,0.2920819466041845,-0.3357963362669549,-0.8265994662427647,-1.4472563041969584,-0.6912182652027202
35,5190.243363941367,-0.4809756636058633,-0.4809756636058633,0.28441478433489326,-0.5909984515398093,-2.2314959474615716,-2.9733575923162983,-0.813835742467195
36,10362.112043456393,0.03621120434563929,0.03621120434563929,0.28261230117637487,-0.16659644675035123,0.1957244492572415,0.10031134176450399,0.21735880357582085
37,8689.517144251367,-0.13104828557486325,-0.13104828557486325,0.2847773222327851,-0.3585412695679469,-0.42122536674937827,-0.8759832995527262,-0.36550404848172824
38,9821.56858126645,-0.017843141873354895,-0.017843141873354895,0.26755083232011206,-0.2190816429115587,-0.008467990083179854,-0.23307602243231673,-0.08144517101580259
39,7576.316322260749,-0.24236836777392512,-0.24236836777392512,0.2979182722642916,-0.3206797151392675,-0.8498555550813567,-1.488765823636789,-0.7557957561134396
40,12461.373646187318,0.2461373646187317,0.2461373646187317,0.2643110384281207,-0.21555444083218342,0.8888483665658365,1.4872407916904562,1.1418802770589085
41,9111.24445383073,-0.08887555461692698,-0.08887555461692709,0.2958800490676534,-0.3288538417123559,-0.23431266176475954,-0.6040117131675667,-0.2702585262624524
42,10747.888045215295,0.07478880452152947,0.07478880452152947,0.2870887973927916,-0.25137802565605327,0.3245120249723181,0.33694192238162096,0.29751528331222904
43,7301.248608019881,-0.26987513919801187,-0.26987513919801187,0.2642304772096631,-0.3827676003311435,-1.1336639590777549,-1.8167699404199178,-0.7050626515006363
44,15337.99689490614,0.5337996894906141,0.5337996894906141,0.27578257261686606,-0.11026407386625431,1.6169936916404757,3.4171467953301207,4.84110255293207
45,8405.22626518034,-0.1594773734819661,-0.159477373481966,0.2874974471959975,-0.24545084744575416,-0.530209520476114,-1.0257862903029966,-0.6497324215481117
46,10695.805854184948,0.06958058541849477,0.06958058541849477,0.3043706785461843,-0.21816262528464858,0.30675078912908,0.28610220330869723,0.3189390727568905
47,5051.55991519571,-0.494844008480429,-0.494844008480429,0.2833057119756733,-0.5207536053691382,-2.3364830939553713,-2.953330685869621,-0.9502459577397585
48,10398.493483058506,0.03984934830585063,0.03984934830585063,0.28395058988817695,-0.19905118671981367,0.20865059026378913,0.12098869936673101,0.20019648695660855
49,9187.554512674857,-0.0812445487325143,-0.0812445487325143,0.28623221267979226,-0.2378430224218042,-0.22301611988467332,-0.5812839052366625,-0.34158895184417326
50,14799.702325575756,0.47997023255757565,0.47997023255757565,0.2861282664435496,-0.1720564235544733,1.4436397599652537,2.84209704156286,2.7896094934555955
51,9050.40282253586,-0.09495971774641399,-0.09495971774641399,0.28196062645736103,-0.36974632183550105,-0.284490843890038,-0.6875006432044005,-0.256823968592881
52,9821.758405284292,-0.01782415947157079,-0.01782415947157079,0.27801570375510404,-0.18590881980231422,0.0019368550421499564,-0.23500806723620538,-0.09587581423261185
53,18897.122278503793,0.8897122278503793,0.8897122278503795,0.2886374028254981,-0.15432332109792854,2.2822593261708937,5.345009930976238,5.765248061800052
54,5854.497046931103,-0.4145502953068897,-0.4145502953068897,0.3073285029336361,-0.46479169864792524,-1.6518153448945847,-2.2720504799136236,-0.8919055493306198
55,10828.019096752962,0.0828019096752961,0.0828019096752961,0.29006845675971304,-0.22040770831971143,0.3496733847067708,0.3873953614098064,0.3756761063691482
56,17510.245905598284,0.7510245905598283,0.7510245905598283,0.2993652822342192,-0.1175076406376013,1.9550252623837123,4.6084089448794625,6.391283038998468
57,14380.363691823466,0.43803636918234656,0.43803636918234656,0.30665032036957335,-0.2209329139628185,1.2728166739688145,2.4838502349168197,1.9826668707952908
58,12361.900306126818,0.23619003061268184,0.23619003061268184,0.28901546606817563,-0.24751292913688677,0.8084377504687676,1.3567482356229654,0.9542533048124415
59,9449.930288922755,-0.05500697110772457,-0.055006971107724456,0.2916604693951053,-0.3425882241407342,-0.11700294787284847,-0.4338844027347245,-0.16056293600193264
60,9633.648969256486,-0.03663510307435136,-0.03663510307435136,0.27590733672983747,-0.30535087607811545,-0.07045634518358039,-0.3576995667793418,-0.11997706882288196
61,11532.885866822637,0.15328858668226375,0.15328858668226375,0.2808855015799931,-0.22280596800664274,0.5765566480544687,0.8278701240310263,0.6879913857500155
62,16362.123003883524,0.6362123003883524,0.6362123003883524,0.28366152281212115,-0.2379799982596408,1.8078805017784985,4.134837175497846,2.6733855998025198
63,10836.660611773905,0.0836660611773905,0.0836660611773905,0.2875229785316891,-0.1774834475326792,0.35279471865101414,0.3888028639524012,0.4714020509545571
64,5282.906716322981,-0.47170932836770185,-0.47170932836770185,0.26412375753024986,-0.5248375472215122,-2.3567435052152996,-3.0098555928525337,-0.8987720693096922
65,10808.259046685773,0.08082590466857731,0.08082590466857731,0.29886701879038435,-0.25192168205856974,0.3420875324009335,0.3530046524824569,0.32083742855363256
66,15951.23235523219,0.595123235523219,0.595123235523219,0.2841646910927747,-0.15003386087530418,1.7155479957570585,3.8310214794927835,3.9665928214553947
67,14929.618053937991,0.4929618053937992,0.4929618053937992,0.2913047453303567,-0.1160893553578302,1.4531146283100531,2.9111659438609987,4.2463997140332905
68,6545.6839715174865,-0.34543160284825136,-0.34543160284825136,0.2833530833667879,-0.40957763111125983,-1.4233733772169872,-2.0845889064693726,-0.8433849326952538
69,21016.81974218782,1.1016819742187822,1.1016819742187822,0.28250712905144626,-0.1952936439990088,2.7025376817316022,7.163857657289239,5.64115632060393
70,10976.495554696312,0.09764955546963128,0.09764955546963128,0.29797071115873847,-0.33638612893804826,0.3941007595525022,0.45038177492532694,0.29029007759001635
71,9809.208078809464,-0.019079192119053512,-0.019079192119053512,0.26739789324045904,-0.22347462123713333,-0.013544646658885605,-0.24706971463714394,-0.0853752073207821
72,8497.4430552276,-0.15025569447723996,-0.15025569447723985,0.26705405301549384,-0.29597231867303775,-0.5512662060729397,-1.053093095199885,-0.5076680655505089
73,7898.239262040252,-0.2101760737959748,-0.2101760737959748,0.2775718820413673,-0.3389068007796757,-0.7833478742061406,-1.3793803000495728,-0.6201589148180324
74,7908.7911102276175,-0.20912088897723824,-0.20912088897723824,0.28872149140057846,-0.2635253556738291,-0.7375133108185861,-1.312351728391067,-0.7935513015152574
75,9350.134684071561,-0.06498653159284384,-0.06498653159284384,0.301226240260834,-0.3601586033997272,-0.13975836561375943,-0.5055754710977872,-0.1804386483604769
76,11342.223592601767,0.13422235926017678,0.13422235926017678,0.2898256027159262,-0.20274439983829817,0.5102009804034929,0.6812154140079496,0.6620274560837578
77,21687.222898668882,1.168722289866888,1.168722289866888,0.2915130801756935,-0.16506692479705828,2.7358167148740553,7.651060371557053,7.080293591849336
78,10720.233961981472,0.07202339619814713,0.07202339619814713,0.2930396910679376,-0.2385574667417171,0.31475575405451994,0.317912553303672,0.30191214377760756
79,6460.75633790103,-0.353924366209897,-0.353924366209897,0.27025294345172446,-0.4321255605085937,-1.5539985602705813,-2.190850904615301,-0.8190313153272925
80,8476.163147973686,-0.15238368520263135,-0.15238368520263135,0.28099592198280793,-0.2644353320781337,-0.5184594001849923,-0.9371721581652581,-0.5762606834914404
81,10369.491063329122,0.03694910633291215,0.03694910633291215,0.2777332398597209,-0.19639464035760698,0.19672174894718877,0.10798174496958197,0.18813704012305546
82,9767.58026249288,-0.02324197375071202,-0.02324197375071191,0.28384126027788265,-0.2452746188948343,-0.011500046668056778,-0.2477634873142867,-0.09475898425787506
83,4728.179973154332,-0.5271820026845668,-0.5271820026845668,0.28488584715557963,-0.5271820026845667,-2.5531383934111744,-2.998893550166537,-1.0000000000000002
84,7860.631899006409,-0.21393681009935905,-0.21393681009935905,0.2845235587921468,-0.29108884699869075,-0.7738160761093942,-1.3287864877165447,-0.7349536483626296
85,9274.827333332161,-0.07251726666678382,-0.07251726666678393,0.27229713140135103,-0.24769350895632,-0.2140300266553969,-0.5644117550372747,-0.2927701536158226
86,12823.853063206292,0.2823853063206292,0.2823853063206292,0.3025648793751818,-0.18336545164267729,0.9063886698955391,1.654973052663652,1.540013692824268
87,9916.976444593674,-0.008302355540632522,-0.008302355540632522,0.3112192467979346,-0.39121720888244405,0.0639601947020002,-0.1557548433295782,-0.021221856687616412
88,9087.97886394812,-0.09120211360518804,-0.09120211360518815,0.2962160759594396,-0.2600607106266297,-0.2423869120604655,-0.6102753354696909,-0.35069547178207716
89,6505.717187294008,-0.3494282812705992,-0.3494282812705992,0.2997509308631861,-0.40831730668302585,-1.3499639747453598,-1.977243423218742,-0.8557763179552371
90,11967.076176556979,0.1967076176556979,0.1967076176556979,0.2840236477007658,-0.17379468920373425,0.7032051482237598,1.1292563944438327,1.131839059967497
91,10228.681018113157,0.02286810181131571,0.02286810181131571,0.28055356694688,-0.21108781122260115,0.14892134857983794,0.017754547529680097,0.10833454418265921
92,7351.94003097357,-0.26480599690264295,-0.26480599690264295,0.27811099998112837,-0.4282746983645785,-1.0382677240144924,-1.6080829468022129,-0.6183087581728232
93,8333.521905002903,-0.1666478094997097,-0.1666478094997097,0.2903029832297311,-0.3254593890518985,-0.5517227498719391,-1.0583788236504075,-0.5120387215903477
94,13808.076044609563,0.3808076044609563,0.3808076044609563,0.2780142435106484,-0.1999999281397975,1.2277998719166938,2.3196838231727774,1.9040387064278166
95,13633.600522973018,0.3633600522973017,0.3633600522973017,0.29163123472654645,-0.15404340083795073,1.1395889127679075,2.212392167203999,2.358816088977068
96,14986.68557032507,0.4986685570325069,0.4986685570325069,0.28559921392218335,-0.20349564076562435,1.4896562910116067,3.0470727790048073,2.450512232873073
97,16715.42348926442,0.671542348926442,0.671542348926442,0.30079104500836973,-0.1321920155658063,1.792705653984243,4.060464663147858,5.080052271327557
98,4658.810575157876,-0.5341189424842123,-0.5341189424842124,0.30043522732112604,-0.5479911083643642,-2.454821933794889,-2.870856501314386,-0.9746854179412561
99,5864.078331479391,-0.4135921668520609,-0.4135921668520609,0.2847539145224008,-0.5062523678714803,-1.8000987859748596,-2.3754116993073424,-0.8169683602488501
100,11131.68888782435,0.11316888878243492,0.11316888878243492,0.272128139031564,-0.20953287522324313,0.4557039057851229,0.6173666480900543,0.5401008727716885
101,8048.935324952365,-0.19510646750476357,-0.19510646750476357,0.3020144661734369,-0.2872212755517066,-0.6339512578076697,-1.189534440093487,-0.6792897466595917
102,14789.437316734691,0.47894373167346904,0.47894373167346904,0.30343479917439814,-0.2217303759248429,1.3755429164045883,2.7161219537379533,2.1600275996276235
103,9724.904344601591,-0.027509565539840852,-0.027509565539840852,0.27877719989113564,-0.23517954222833523,-0.033298526808577054,-0.3045170253399292,-0.11697261283522647
104,9500.644873358495,-0.04993551266415053,-0.04993551266415053,0.28731663495008847,-0.20587152057328584,-0.10461676420322763,-0.40287606912402363,-0.24255668061855384
105,7353.787709568981,-0.2646212290431019,-0.2646212290431019,0.30824934756409134,-0.3894924035918722,-0.9075778367234453,-1.5173006299913379,-0.6794002311798205
106,11085.475943821575,0.10854759438215744,0.10854759438215744,0.29822390122201914,-0.23386358967048823,0.4272023908558284,0.5087275489810413,0.4641491842962817
107,7391.365484826455,-0.26086345151735446,-0.26086345151735446,0.2878122738522809,-0.4295764165701836,-0.9748517709523776,-1.4838064662133148,-0.6072573853102454
108,9143.033970534598,-0.08569660294654025,-0.08569660294654025,0.2878543598797748,-0.32563473872425636,-0.23738030060191326,-0.63351499934472,-0.26316787724268914
109,10534.850572167237,0.05348505721672381,0.05348505721672381,0.2863344178532186,-0.2644123736642753,0.25460487169322304,0.20644752168523026,0.2022789496403593
110,12241.61930468203,0.22416193046820299,0.22416193046820299,0.27651022101645034,-0.2139786362925433,0.7972450991390992,1.2635623081401859,1.0475902377550321
111,12085.31998730938,0.20853199873093797,0.20853199873093797,0.29565448062732996,-0.25311192104043967,0.7202596866781081,1.1503277591975036,0.8238726879150857
112,11374.794671928568,0.13747946719285675,0.13747946719285675,0.2640697365494313,-0.2725191508350823,0.5434968054919038,0.7876788466661362,0.5044763524749636
113,15145.847927462339,0.5145847927462339,0.5145847927462339,0.30011449645820953,-0.1627838436128992,1.4668479471193607,3.035911283069917,3.1611539654384817
114,8805.42515250919,-0.11945748474908102,-0.11945748474908113,0.2807097071741285,-0.37871163221967313,-0.38419200456298885,-0.8146969294532832,-0.31543125319105425
115,5585.623797205073,-0.44143762027949274,-0.44143762027949274,0.286225771941083,-0.47410135213611476,-1.9595006406352165,-2.628280373552862,-0.9311039048729727
116,17189.181485375073,0.7189181485375074,0.7189181485375074,0.2936378198855261,-0.18764718856388587,1.9243617005877853,4.549724635877161,3.8312225940584574
117,7081.440941676411,-0.2918559058323589,-0.2918559058323589,0.2898589842363412,-0.3645810050237575,-1.1142311724976992,-1.7827299488408497,-0.8005241683212224
118,15458.127658386842,0.5458127658386842,0.5458127658386842,0.2939482535361377,-0.201760112952085,1.5614674496309902,3.183694497673132,2.705256048148162
119,13554.412536479667,0.35544125364796675,0.35544125364796675,0.27555102603418763,-0.10375631570548959,1.1686587497698622,2.265767776842765,3.4257312553086434
120,16915.092877389117,0.6915092877389117,0.6915092877389117,0.2719050569368908,-0.19724292833046014,1.9968934236699452,4.476922821532219,3.5058761984123423
121,10942.175657452766,0.09421756574527662,0.09421756574527662,0.2949282869077096,-0.27057735446079023,0.3841611298792236,0.4552447305199708,0.34820935378363244
122,12224.134160326075,0.22241341603260745,0.22241341603260745,0.2894595017358415,-0.1817510351637764,0.7691030587972917,1.2187149997647904,1.2237257181627057
123,9181.110273168735,-0.08188897268312645,-0.08188897268312656,0.2844892159176401,-0.30077245749338705,-0.22869547078929092,-0.5923357973717548,-0.27226220567395876
124,10241.393484850825,0.02413934848508248,0.02413934848508248,0.25562687063813,-0.1814650553130562,0.14272649125945003,0.026694768501590003,0.13302477682790356
125,7445.310058711513,-0.2554689941288487,-0.2554689941288487,0.2824286147922938,-0.3141505997992478,-0.973902881763503,-1.6177753434367812,-0.8132054953646484
126,14151.168005557704,0.4151168005557704,0.4151168005557704,0.2878385676850062,-0.17442722946691336,1.2803877280197125,2.6549736474521857,2.3798853070386743
127,9918.712930016643,-0.008128706998335677,-0.008128706998335566,0.29551299278936083,-0.3235128289432477,0.051691556155443186,-0.16524589578890156,-0.02512638223617879
128,7119.724058610403,-0.28802759413895973,-0.28802759413895973,0.3091460217427553,-0.36734489858788655,-1.008708061108356,-1.660365359389844,-0.7840794720334184
129,10793.241656594393,0.07932416565943923,0.07932416565943923,0.31031410474372106,-0.28302444492831963,0.3356597181067639,0.3446322642317607,0.2802731957641656
130,6750.316270161234,-0.3249683729838766,-0.3249683729838766,0.30059185203919014,-0.3562569997287661,-1.2229596393306523,-1.9073871174932244,-0.9121740014407832
131,9475.179389067598,-0.05248206109324016,-0.05248206109324016,0.26542755598675055,-0.24346351246252182,-0.14614726828406788,-0.46596247254322515,-0.2155643799040282
132,6834.564846057172,-0.3165435153942828,-0.3165435153942828,0.2899168947723034,-0.3680078943424558,-1.2360992935005184,-1.920693395925039,-0.8601541441383267
133,12370.66655867573,0.23706665586757292,0.23706665586757292,0.3016522652047119,-0.2807170769742064,0.7891351043117923,1.3019910707885178,0.8445038628318138
134,16877.84954355016,0.6877849543550161,0.6877849543550161,0.27934213815382936,-0.1452443135618261,1.9428457079476542,4.516061160814216,4.735365794973081
135,13901.508209658097,0.3901508209658098,0.3901508209658098,0.29406710131356206,-0.1573117386307977,1.1991362308335787,2.247722898576794,2.4801125736806777
136,10110.017650930622,0.011001765093062277,0.011001765093062277,0.3248061404112976,-0.3674365146604506,0.13367210592904116,-0.04851538711032362,0.029941948211731347
137,11167.198411326035,0.11671984113260359,0.11671984113260359,0.2855387819463278,-0.33741247950119374,0.45846970853279817,0.6324823318271873,0.3459262719184358
138,10769.183227715012,0.07691832277150112,0.07691832277150112,0.2889208799767639,-0.32620735562274117,0.3307052825659272,0.36034330685909904,0.23579579505392015
139,9480.611480462247,-0.051938851953775345,-0.051938851953775345,0.2692664543243997,-0.24310807527925288,-0.13838183643904214,-0.47528992580181034,-0.21364511192857058
140,9151.302066741357,-0.0848697933258643,-0.08486979332586442,0.28587408422187116,-0.31824271007196175,-0.23772239959593586,-0.6213568999193827,-0.26668259991461696
141,12019.519549341498,0.20195195493414975,0.20195195493414975,0.2761220276563211,-0.3073532947704005,0.7314578893233821,1.1551568528604874,0.65706780558514
142,9768.155673715311,-0.02318443262846881,-0.02318443262846881,0.3073307952215749,-0.29632430007075294,0.011745855036045928,-0.24423840334771538,-0.07824006543821446
143,12527.333115928977,0.2527333115928978,0.2527333115928978,0.28453658454569386,-0.15627187814958193,0.8637070571556513,1.4334027570391583,1.6172667442505806
144,16536.853334661257,0.6536853334661257,0.6536853334661257,0.2769119497243568,-0.22911147375006155,1.883895022027398,4.156729387386478,2.853132245045192
145,11921.077531383968,0.1921077531383968,0.1921077531383968,0.2807432090764405,-0.1769833099565913,0.694881626264493,1.0486542923116486,1.0854568896101844
146,9994.392255862644,-0.0005607744137355875,-0.0005607744137355875,0.29536172298734586,-0.27303897845440833,0.07721188867954505,-0.12353507451221321,-0.0020538254900819035
147,9095.504554759626,-0.09044954452403742,-0.09044954452403742,0.3018921779052835,-0.2967235991005097,-0.23057208397167742,-0.6900187519651179,-0.3048276065612135
